id,set_id,alt_id,is_chosen,Sex,Age,Marry,Edu,HSize,Income,Underman,KGfood,Trustgf,Buygf,Ktrace,Trusttr,CBreed,CProcess,CTransport,CUnpurchased,AHealth,Fgrade,Breed,Process,Transport,BPT,Home,International,Government,Price,chid
21,1,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,1,0,0,0,1,0,0,16.7,241
21,2,1,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,1,0,0,0,0,1,0,14,242
21,2,2,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,0,0,1,0,1,0,0,14.9,242
21,2,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,1,0,0,0,0,0,16.7,242
21,3,1,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,0,0,1,0,0,0,0,14,243
21,3,2,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,0,0,1,0,0,30.7,243
21,3,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,1,0,0,0,1,0,28,243
21,4,1,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,1,0,0,0,1,1,14.9,244
21,4,2,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,0,0,0,0,1,0,0,14,244
21,4,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,1,0,0,0,0,16.7,244
21,5,1,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,0,1,0,0,1,0,0,14.9,245
21,5,2,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,1,0,0,0,0,1,0,28.9,245
21,5,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,0,1,0,0,1,16.7,245
21,6,1,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,0,1,0,0,0,0,1,16.7,246
21,6,2,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,1,0,0,0,0,28,246
21,6,3,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,1,0,0,0,0,1,0,14.9,246
21,7,1,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,0,1,0,0,1,0,0,14.9,247
21,7,2,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,0,1,0,1,0,28.9,247
21,7,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,1,0,0,0,1,16.7,247
21,8,1,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,1,0,1,0,0,14.9,248
21,8,2,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,0,0,0,0,0,0,1,16.7,248
21,8,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,1,0,0,0,1,0,28,248
21,9,1,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,0,0,0,0,1,0,0,14,249
21,9,2,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,1,0,0,0,0,1,30.7,249
21,9,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,0,1,0,1,0,28,249
21,10,1,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,1,0,0,1,0,14,250
21,10,2,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,1,0,0,0,1,0,0,30.7,250
21,10,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,0,1,0,0,1,16.7,250
21,11,1,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,1,0,0,1,0,14,251
21,11,2,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,1,0,0,0,1,0,0,30.7,251
21,11,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,0,1,0,0,1,16.7,251
21,12,1,1,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,0,0,0,0,1,0,1,0,14,252
21,12,2,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,0,0,1,0,1,0,0,14.9,252
21,12,3,0,0,2,1,3,1,3,1,2,4,0,2,4,0,0,0,1,4,1,1,0,0,0,0,0,0,28,252
22,1,1,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,0,0,0,1,0,14.9,253
22,1,2,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,0,0,1,0,0,0,0,30.7,253
22,1,3,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,1,0,0,0,1,0,0,16.7,253
22,2,1,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,1,0,0,0,0,1,0,14,254
22,2,2,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,0,0,1,0,1,0,0,14.9,254
22,2,3,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,1,0,0,0,0,0,16.7,254
22,3,1,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,0,0,1,0,0,0,0,14,255
22,3,2,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,0,0,1,0,0,30.7,255
22,3,3,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,1,0,0,0,1,0,28,255
22,4,1,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,1,0,0,0,1,1,14.9,256
22,4,2,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,0,0,0,0,1,0,0,14,256
22,4,3,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,1,0,0,0,0,16.7,256
22,5,1,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,0,1,0,0,1,0,0,14.9,257
22,5,2,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,1,0,0,0,0,1,0,28.9,257
22,5,3,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,0,1,0,0,1,16.7,257
22,6,1,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,0,1,0,0,0,0,1,16.7,258
22,6,2,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,1,0,0,0,0,28,258
22,6,3,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,1,0,0,0,0,1,0,14.9,258
22,7,1,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,0,1,0,0,1,0,0,14.9,259
22,7,2,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,0,1,0,1,0,28.9,259
22,7,3,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,1,0,0,0,1,16.7,259
22,8,1,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,1,0,1,0,0,14.9,260
22,8,2,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,0,0,0,0,0,0,1,16.7,260
22,8,3,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,1,0,0,0,1,0,28,260
22,9,1,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,0,0,0,0,1,0,0,14,261
22,9,2,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,1,0,0,0,0,1,30.7,261
22,9,3,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,0,1,0,1,0,28,261
22,10,1,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,1,0,0,1,0,14,262
22,10,2,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,1,0,0,0,1,0,0,30.7,262
22,10,3,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,0,1,0,0,1,16.7,262
22,11,1,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,1,0,0,1,0,14,263
22,11,2,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,1,0,0,0,1,0,0,30.7,263
22,11,3,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,0,1,0,0,1,16.7,263
22,12,1,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,0,0,0,0,1,0,1,0,14,264
22,12,2,1,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,0,0,1,0,1,0,0,14.9,264
22,12,3,0,0,2,0,4,2,5,0,3,4,1,3,4,0,0,1,0,4,1,1,0,0,0,0,0,0,28,264
23,1,1,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,0,0,0,1,0,14.9,265
23,1,2,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,0,0,1,0,0,0,0,30.7,265
23,1,3,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,1,0,0,0,1,0,0,16.7,265
23,2,1,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,1,0,0,0,0,1,0,14,266
23,2,2,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,0,0,1,0,1,0,0,14.9,266
23,2,3,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,1,0,0,0,0,0,16.7,266
23,3,1,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,0,0,1,0,0,0,0,14,267
23,3,2,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,0,0,1,0,0,30.7,267
23,3,3,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,1,0,0,0,1,0,28,267
23,4,1,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,1,0,0,0,1,1,14.9,268
23,4,2,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,0,0,0,0,1,0,0,14,268
23,4,3,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,1,0,0,0,0,16.7,268
23,5,1,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,0,1,0,0,1,0,0,14.9,269
23,5,2,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,1,0,0,0,0,1,0,28.9,269
23,5,3,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,0,1,0,0,1,16.7,269
23,6,1,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,0,1,0,0,0,0,1,16.7,270
23,6,2,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,1,0,0,0,0,28,270
23,6,3,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,1,0,0,0,0,1,0,14.9,270
23,7,1,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,0,1,0,0,1,0,0,14.9,271
23,7,2,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,0,1,0,1,0,28.9,271
23,7,3,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,1,0,0,0,1,16.7,271
23,8,1,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,1,0,1,0,0,14.9,272
23,8,2,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,0,0,0,0,0,0,1,16.7,272
23,8,3,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,1,0,0,0,1,0,28,272
23,9,1,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,0,0,0,0,1,0,0,14,273
23,9,2,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,1,0,0,0,0,1,30.7,273
23,9,3,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,0,1,0,1,0,28,273
23,10,1,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,1,0,0,1,0,14,274
23,10,2,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,1,0,0,0,1,0,0,30.7,274
23,10,3,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,0,1,0,0,1,16.7,274
23,11,1,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,1,0,0,1,0,14,275
23,11,2,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,1,0,0,0,1,0,0,30.7,275
23,11,3,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,0,1,0,0,1,16.7,275
23,12,1,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,0,0,0,0,1,0,1,0,14,276
23,12,2,1,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,0,0,1,0,1,0,0,14.9,276
23,12,3,0,1,2,1,4,3,1,1,3,4,0,1,5,0,0,0,1,5,1,1,0,0,0,0,0,0,28,276
24,1,1,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,0,0,0,1,0,14.9,277
24,1,2,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,0,0,1,0,0,0,0,30.7,277
24,1,3,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,1,0,0,0,1,0,0,16.7,277
24,2,1,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,1,0,0,0,0,1,0,14,278
24,2,2,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,0,0,1,0,1,0,0,14.9,278
24,2,3,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,1,0,0,0,0,0,16.7,278
24,3,1,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,0,0,1,0,0,0,0,14,279
24,3,2,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,0,0,1,0,0,30.7,279
24,3,3,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,1,0,0,0,1,0,28,279
24,4,1,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,1,0,0,0,1,1,14.9,280
24,4,2,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,0,0,0,0,1,0,0,14,280
24,4,3,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,1,0,0,0,0,16.7,280
24,5,1,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,0,1,0,0,1,0,0,14.9,281
24,5,2,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,1,0,0,0,0,1,0,28.9,281
24,5,3,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,0,1,0,0,1,16.7,281
24,6,1,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,0,1,0,0,0,0,1,16.7,282
24,6,2,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,1,0,0,0,0,28,282
24,6,3,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,1,0,0,0,0,1,0,14.9,282
24,7,1,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,0,1,0,0,1,0,0,14.9,283
24,7,2,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,0,1,0,1,0,28.9,283
24,7,3,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,1,0,0,0,1,16.7,283
24,8,1,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,1,0,1,0,0,14.9,284
24,8,2,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,0,0,0,0,0,0,1,16.7,284
24,8,3,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,1,0,0,0,1,0,28,284
24,9,1,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,0,0,0,0,1,0,0,14,285
24,9,2,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,1,0,0,0,0,1,30.7,285
24,9,3,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,0,1,0,1,0,28,285
24,10,1,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,1,0,0,1,0,14,286
24,10,2,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,1,0,0,0,1,0,0,30.7,286
24,10,3,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,0,1,0,0,1,16.7,286
24,11,1,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,1,0,0,1,0,14,287
24,11,2,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,1,0,0,0,1,0,0,30.7,287
24,11,3,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,0,1,0,0,1,16.7,287
24,12,1,1,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,0,0,0,0,1,0,1,0,14,288
24,12,2,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,0,0,1,0,1,0,0,14.9,288
24,12,3,0,1,2,0,4,1,4,0,3,4,1,2,3,1,1,1,0,4,1,1,0,0,0,0,0,0,28,288
25,1,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,0,0,0,1,0,14.9,289
25,1,2,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,0,0,1,0,0,0,0,30.7,289
25,1,3,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,1,0,0,0,1,0,0,16.7,289
25,2,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,1,0,0,0,0,1,0,14,290
25,2,2,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,0,0,1,0,1,0,0,14.9,290
25,2,3,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,1,0,0,0,0,0,16.7,290
25,3,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,0,0,1,0,0,0,0,14,291
25,3,2,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,0,0,1,0,0,30.7,291
25,3,3,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,1,0,0,0,1,0,28,291
25,4,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,1,0,0,0,1,1,14.9,292
25,4,2,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,0,0,0,0,1,0,0,14,292
25,4,3,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,1,0,0,0,0,16.7,292
25,5,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,0,1,0,0,1,0,0,14.9,293
25,5,2,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,1,0,0,0,0,1,0,28.9,293
25,5,3,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,0,1,0,0,1,16.7,293
25,6,1,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,0,1,0,0,0,0,1,16.7,294
25,6,2,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,1,0,0,0,0,28,294
25,6,3,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,1,0,0,0,0,1,0,14.9,294
25,7,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,0,1,0,0,1,0,0,14.9,295
25,7,2,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,0,1,0,1,0,28.9,295
25,7,3,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,1,0,0,0,1,16.7,295
25,8,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,1,0,1,0,0,14.9,296
25,8,2,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,0,0,0,0,0,0,1,16.7,296
25,8,3,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,1,0,0,0,1,0,28,296
25,9,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,0,0,0,0,1,0,0,14,297
25,9,2,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,1,0,0,0,0,1,30.7,297
25,9,3,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,0,1,0,1,0,28,297
25,10,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,1,0,0,1,0,14,298
25,10,2,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,1,0,0,0,1,0,0,30.7,298
25,10,3,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,0,1,0,0,1,16.7,298
25,11,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,1,0,0,1,0,14,299
25,11,2,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,1,0,0,0,1,0,0,30.7,299
25,11,3,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,0,1,0,0,1,16.7,299
25,12,1,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,0,0,0,0,1,0,1,0,14,300
25,12,2,1,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,0,0,1,0,1,0,0,14.9,300
25,12,3,0,0,2,1,4,1,4,1,3,5,1,3,4,1,1,1,0,5,1,1,0,0,0,0,0,0,28,300
26,1,1,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,0,0,0,1,0,14.9,301
26,1,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,0,0,1,0,0,0,0,30.7,301
26,1,3,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,1,0,0,0,1,0,0,16.7,301
26,2,1,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,1,0,0,0,0,1,0,14,302
26,2,2,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,0,0,1,0,1,0,0,14.9,302
26,2,3,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,1,0,0,0,0,0,16.7,302
26,3,1,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,0,0,1,0,0,0,0,14,303
26,3,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,0,0,1,0,0,30.7,303
26,3,3,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,1,0,0,0,1,0,28,303
26,4,1,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,1,0,0,0,1,1,14.9,304
26,4,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,0,0,0,0,1,0,0,14,304
26,4,3,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,1,0,0,0,0,16.7,304
26,5,1,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,0,1,0,0,1,0,0,14.9,305
26,5,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,1,0,0,0,0,1,0,28.9,305
26,5,3,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,0,1,0,0,1,16.7,305
26,6,1,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,0,1,0,0,0,0,1,16.7,306
26,6,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,1,0,0,0,0,28,306
26,6,3,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,1,0,0,0,0,1,0,14.9,306
26,7,1,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,0,1,0,0,1,0,0,14.9,307
26,7,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,0,1,0,1,0,28.9,307
26,7,3,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,1,0,0,0,1,16.7,307
26,8,1,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,1,0,1,0,0,14.9,308
26,8,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,0,0,0,0,0,0,1,16.7,308
26,8,3,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,1,0,0,0,1,0,28,308
26,9,1,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,0,0,0,0,1,0,0,14,309
26,9,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,1,0,0,0,0,1,30.7,309
26,9,3,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,0,1,0,1,0,28,309
26,10,1,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,1,0,0,1,0,14,310
26,10,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,1,0,0,0,1,0,0,30.7,310
26,10,3,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,0,1,0,0,1,16.7,310
26,11,1,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,1,0,0,1,0,14,311
26,11,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,1,0,0,0,1,0,0,30.7,311
26,11,3,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,0,1,0,0,1,16.7,311
26,12,1,1,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,0,0,0,0,1,0,1,0,14,312
26,12,2,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,0,0,1,0,1,0,0,14.9,312
26,12,3,0,1,2,1,3,2,3,1,2,2,0,1,2,0,0,0,1,4,1,1,0,0,0,0,0,0,28,312
27,1,1,0,1,2,0,3,2,3,1,3,4,0,2,4,0,1,0,0,4,1,0,0,0,0,0,1,0,14.9,313
27,1,2,0,1,2,0,3,2,3,1,3,4,0,2,4,0,1,0,0,4,0,0,0,1,0,0,0,0,30.7,313
27,1,3,1,1,2,0,3,2,3,1,3,4,0,2,4,0,1,0,0,4,1,1,0,0,0,1,0,0,16.7,313
27,2,1,0,1,2,0,3,2,3,1,3,4,0,2,4,0,1,0,0,4,1,1,0,0,0,0,1,0,14,314
